sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price
70206-LGN,All Websites [EUR],ALL GROUPS,1,16.890
70206-MG,All Websites [EUR],ALL GROUPS,1,16.890
70206-OE,All Websites [EUR],ALL GROUPS,1,16.890
70206-RD,All Websites [EUR],ALL GROUPS,1,16.890
70206-WE,All Websites [EUR],ALL GROUPS,1,16.890
70207-BE,All Websites [EUR],ALL GROUPS,1,18.890
70207-BK,All Websites [EUR],ALL GROUPS,1,18.890
70207-LBE,All Websites [EUR],ALL GROUPS,1,18.890
70207-LGN,All Websites [EUR],ALL GROUPS,1,18.890
70207-MG,All Websites [EUR],ALL GROUPS,1,18.890
70207-OE,All Websites [EUR],ALL GROUPS,1,18.890
70207-RD,All Websites [EUR],ALL GROUPS,1,18.890
70207-WE,All Websites [EUR],ALL GROUPS,1,18.890
70208,All Websites [EUR],ALL GROUPS,1,24.950
70209,All Websites [EUR],ALL GROUPS,1,34.590
70210-BEBE,All Websites [EUR],ALL GROUPS,1,11.950
70210-BELGN,All Websites [EUR],ALL GROUPS,1,11.950
70210-BEOE,All Websites [EUR],ALL GROUPS,1,11.950
70210-BEYW,All Websites [EUR],ALL GROUPS,1,11.950
70210-BKBK,All Websites [EUR],ALL GROUPS,1,11.950
70210-BKLBE,All Websites [EUR],ALL GROUPS,1,11.950
70210-BKOE,All Websites [EUR],ALL GROUPS,1,11.950
70210-BKYW,All Websites [EUR],ALL GROUPS,1,11.950
70210-RDBK,All Websites [EUR],ALL GROUPS,1,11.950
70210-RDRD,All Websites [EUR],ALL GROUPS,1,11.950
70210-WELGN,All Websites [EUR],ALL GROUPS,1,11.950
70210-WEMG,All Websites [EUR],ALL GROUPS,1,11.950
70210-WEOE,All Websites [EUR],ALL GROUPS,1,11.950
70210-WEWE,All Websites [EUR],ALL GROUPS,1,11.950
70211-BE,All Websites [EUR],ALL GROUPS,1,8.950
70211-BK,All Websites [EUR],ALL GROUPS,1,8.950
70211-LBE,All Websites [EUR],ALL GROUPS,1,8.950
70211-LGN,All Websites [EUR],ALL GROUPS,1,8.950
70211-MG,All Websites [EUR],ALL GROUPS,1,8.950
70211-OE,All Websites [EUR],ALL GROUPS,1,8.950
70211-RD,All Websites [EUR],ALL GROUPS,1,8.950
70211-WE,All Websites [EUR],ALL GROUPS,1,8.950
70212-WESR,All Websites [EUR],ALL GROUPS,1,9.590
70213-BK,All Websites [EUR],ALL GROUPS,1,15.690
70213-WE,All Websites [EUR],ALL GROUPS,1,15.690
70215-BE,All Websites [EUR],ALL GROUPS,1,19.950
70215-BE/WE/RD,All Websites [EUR],ALL GROUPS,1,19.950
70215-BK,All Websites [EUR],ALL GROUPS,1,19.950
70215-BK/GY/RD,All Websites [EUR],ALL GROUPS,1,19.950
70215-LBE,All Websites [EUR],ALL GROUPS,1,19.950
70215-LGN,All Websites [EUR],ALL GROUPS,1,19.950
70215-MG,All Websites [EUR],ALL GROUPS,1,19.950
70215-OE,All Websites [EUR],ALL GROUPS,1,19.950
70215-RD,All Websites [EUR],ALL GROUPS,1,19.950
70215-SR/BE/OE,All Websites [EUR],ALL GROUPS,1,19.950
70215-SR/BN/RD,All Websites [EUR],ALL GROUPS,1,19.950
70215-WE,All Websites [EUR],ALL GROUPS,1,19.950
70215-YW,All Websites [EUR],ALL GROUPS,1,19.950
70216,All Websites [EUR],ALL GROUPS,1,58.950
70217,All Websites [EUR],ALL GROUPS,1,49.950
70218,All Websites [EUR],ALL GROUPS,1,64.950
70219,All Websites [EUR],ALL GROUPS,1,39.950
70220,All Websites [EUR],ALL GROUPS,1,33.950
70221,All Websites [EUR],ALL GROUPS,1,33.950
70222,All Websites [EUR],ALL GROUPS,1,33.950
70223,All Websites [EUR],ALL GROUPS,1,23.950
70224,All Websites [EUR],ALL GROUPS,1,23.950
70225,All Websites [EUR],ALL GROUPS,1,23.950
70227,All Websites [EUR],ALL GROUPS,1,23.700
70228-BK,All Websites [EUR],ALL GROUPS,1,8.500
70228-MG,All Websites [EUR],ALL GROUPS,1,8.500
70229,All Websites [EUR],ALL GROUPS,1,24.990
70230,All Websites [EUR],ALL GROUPS,1,34.990
70231-BE,All Websites [EUR],ALL GROUPS,1,44.990
70231-BK,All Websites [EUR],ALL GROUPS,1,44.990
70231-BN,All Websites [EUR],ALL GROUPS,1,44.990
70231-LBE,All Websites [EUR],ALL GROUPS,1,44.990
70231-LGN,All Websites [EUR],ALL GROUPS,1,44.990
70231-OE,All Websites [EUR],ALL GROUPS,1,44.990
70380-BK 01,All Websites [EUR],ALL GROUPS,1,21.500
70380-SR 34,All Websites [EUR],ALL GROUPS,1,24.490
70380-WE 35,All Websites [EUR],ALL GROUPS,1,21.500
70420-BK 01,All Websites [EUR],ALL GROUPS,1,22.500
70420-SR 34,All Websites [EUR],ALL GROUPS,1,25.900
70420-WE 35,All Websites [EUR],ALL GROUPS,1,22.500
70555-BE,All Websites [EUR],ALL GROUPS,1,9.350
70555-BK,All Websites [EUR],ALL GROUPS,1,9.350
70555-BN,All Websites [EUR],ALL GROUPS,1,9.350
70555-GN,All Websites [EUR],ALL GROUPS,1,9.350
70555-GY,All Websites [EUR],ALL GROUPS,1,9.350
70555-LBE,All Websites [EUR],ALL GROUPS,1,9.350
70555-LGN,All Websites [EUR],ALL GROUPS,1,9.350
70555-MG,All Websites [EUR],ALL GROUPS,1,9.350
70555-OE,All Websites [EUR],ALL GROUPS,1,9.350
70555-PE,All Websites [EUR],ALL GROUPS,1,9.350
70555-RD,All Websites [EUR],ALL GROUPS,1,9.350
70555-WE,All Websites [EUR],ALL GROUPS,1,9.350
70555-YW,All Websites [EUR],ALL GROUPS,1,9.350
70777-SR,All Websites [EUR],ALL GROUPS,1,15.690
70888-BE,All Websites [EUR],ALL GROUPS,1,13.590
70888-BK,All Websites [EUR],ALL GROUPS,1,13.590
70888-BN,All Websites [EUR],ALL GROUPS,1,13.590
70888-GN,All Websites [EUR],ALL GROUPS,1,13.590
70888-GY,All Websites [EUR],ALL GROUPS,1,13.590
70888-LBE,All Websites [EUR],ALL GROUPS,1,13.590
70888-LGN,All Websites [EUR],ALL GROUPS,1,13.590
70888-MG,All Websites [EUR],ALL GROUPS,1,13.590
70888-OE,All Websites [EUR],ALL GROUPS,1,13.590
70888-PE,All Websites [EUR],ALL GROUPS,1,13.590
70888-RD,All Websites [EUR],ALL GROUPS,1,13.590
70888-WE,All Websites [EUR],ALL GROUPS,1,13.590
70888-YW,All Websites [EUR],ALL GROUPS,1,13.590
70999-BK,All Websites [EUR],ALL GROUPS,1,25.950
70999-WE,All Websites [EUR],ALL GROUPS,1,25.950
9010200,All Websites [EUR],ALL GROUPS,1,390
FP50-700-712-904-906,All Websites [EUR],ALL GROUPS,1,3.660
FP50-713-905-906,All Websites [EUR],ALL GROUPS,1,3.250
WP02,All Websites [EUR],ALL GROUPS,1,1.030
WP03,All Websites [EUR],ALL GROUPS,1,1.490
WP04,All Websites [EUR],ALL GROUPS,1,2.300
WP05,All Websites [EUR],ALL GROUPS,1,1.150
WP07,All Websites [EUR],ALL GROUPS,1,5.200
WP08,All Websites [EUR],ALL GROUPS,1,7.330
WP09,All Websites [EUR],ALL GROUPS,1,23.090
10001,All Websites [EUR],ALL GROUPS,1000,1.390
10001-S,All Websites [EUR],ALL GROUPS,500,1.660
10003,All Websites [EUR],ALL GROUPS,500,1.750
10004,All Websites [EUR],ALL GROUPS,500,1.750
10005,All Websites [EUR],ALL GROUPS,500,1.750
10006,All Websites [EUR],ALL GROUPS,500,1.750
10007,All Websites [EUR],ALL GROUPS,500,1.650
10008,All Websites [EUR],ALL GROUPS,500,2.460
10009,All Websites [EUR],ALL GROUPS,500,2.560
10010,All Websites [EUR],ALL GROUPS,500,2.430
10011,All Websites [EUR],ALL GROUPS,500,1.950
10012,All Websites [EUR],ALL GROUPS,500,1.650
10013,All Websites [EUR],ALL GROUPS,500,1.650
10057,All Websites [EUR],ALL GROUPS,500,1.650
10060,All Websites [EUR],ALL GROUPS,500,1.830
10062,All Websites [EUR],ALL GROUPS,500,2.050
10063,All Websites [EUR],ALL GROUPS,500,1.830
10094,All Websites [EUR],ALL GROUPS,500,3.390
10094-M,All Websites [EUR],ALL GROUPS,500,3.390
10137-DBE,All Websites [EUR],ALL GROUPS,500,2.660
10137-LGN,All Websites [EUR],ALL GROUPS,500,2.660
10145,All Websites [EUR],ALL GROUPS,500,3.390
10155,All Websites [EUR],ALL GROUPS,500,1.580
10156,All Websites [EUR],ALL GROUPS,500,1.580
10157,All Websites [EUR],ALL GROUPS,500,1.530
10158,All Websites [EUR],ALL GROUPS,500,1.560
10159,All Websites [EUR],ALL GROUPS,500,1.560
10178,All Websites [EUR],ALL GROUPS,500,1.430
10180-BE,All Websites [EUR],ALL GROUPS,1000,1.400
10180-BK,All Websites [EUR],ALL GROUPS,1000,1.400
10180-RD,All Websites [EUR],ALL GROUPS,1000,1.400
10192,All Websites [EUR],ALL GROUPS,500,2.430
10193-M,All Websites [EUR],ALL GROUPS,500,2.380
10193-S,All Websites [EUR],ALL GROUPS,500,2.380
10201-RD,All Websites [EUR],ALL GROUPS,500,2.880
10201-S,All Websites [EUR],ALL GROUPS,500,2.430
10203,All Websites [EUR],ALL GROUPS,500,3.180
10204,All Websites [EUR],ALL GROUPS,500,3.480
10210,All Websites [EUR],ALL GROUPS,500,2.530
10212,All Websites [EUR],ALL GROUPS,500,2.530
10230,All Websites [EUR],ALL GROUPS,500,2.380
10251,All Websites [EUR],ALL GROUPS,500,2.760
10252,All Websites [EUR],ALL GROUPS,250,3.650
10258,All Websites [EUR],ALL GROUPS,500,3.080
10259,All Websites [EUR],ALL GROUPS,500,1.950
10260,All Websites [EUR],ALL GROUPS,500,2.150
10261,All Websites [EUR],ALL GROUPS,500,1.950
10262-MG,All Websites [EUR],ALL GROUPS,250,4.100
10264-WE,All Websites [EUR],ALL GROUPS,500,2.360
10266,All Websites [EUR],ALL GROUPS,250,5.700
10268,All Websites [EUR],ALL GROUPS,500,3.280
10269-BK,All Websites [EUR],ALL GROUPS,250,3.650
10274,All Websites [EUR],ALL GROUPS,500,2.930
10275,All Websites [EUR],ALL GROUPS,250,4.930
10280,All Websites [EUR],ALL GROUPS,1000,1.250
10281,All Websites [EUR],ALL GROUPS,1000,1.250
10282,All Websites [EUR],ALL GROUPS,500,2.350
10283,All Websites [EUR],ALL GROUPS,500,3.080
10284,All Websites [EUR],ALL GROUPS,500,1.650
10284-M,All Websites [EUR],ALL GROUPS,500,1.430
10285-BE,All Websites [EUR],ALL GROUPS,500,1.830
10285-BK,All Websites [EUR],ALL GROUPS,500,1.830
10286-BK,All Websites [EUR],ALL GROUPS,1000,820
10289,All Websites [EUR],ALL GROUPS,500,2.660
10290,All Websites [EUR],ALL GROUPS,500,2.360
10291,All Websites [EUR],ALL GROUPS,500,2.660
10292,All Websites [EUR],ALL GROUPS,500,2.760
10294,All Websites [EUR],ALL GROUPS,500,1.530
10295-BK,All Websites [EUR],ALL GROUPS,2 a500,680
10295-SR,All Websites [EUR],ALL GROUPS,2 a500,680
10296-BK,All Websites [EUR],ALL GROUPS,5000,480
10296-SR,All Websites [EUR],ALL GROUPS,5000,480
10297-BK,All Websites [EUR],ALL GROUPS,1000,1.020
10297-DBE,All Websites [EUR],ALL GROUPS,1000,1.020
10297-DGN,All Websites [EUR],ALL GROUPS,1000,1.020
10297-GD,All Websites [EUR],ALL GROUPS,1000,1.020
10297-OE,All Websites [EUR],ALL GROUPS,1000,1.020
10297-SR,All Websites [EUR],ALL GROUPS,1000,1.020
10298-BK,All Websites [EUR],ALL GROUPS,2 a500,550
10298-RD,All Websites [EUR],ALL GROUPS,2 a500,550
10300-GM,All Websites [EUR],ALL GROUPS,500,2.880
10301-GM,All Websites [EUR],ALL GROUPS,500,3.080
10303-BK,All Websites [EUR],ALL GROUPS,1000,900
10303-DBE,All Websites [EUR],ALL GROUPS,1000,900
10303-DGY,All Websites [EUR],ALL GROUPS,1000,900
10303-LGN,All Websites [EUR],ALL GROUPS,1000,900
10303-OE,All Websites [EUR],ALL GROUPS,1000,900
10303-RD,All Websites [EUR],ALL GROUPS,1000,900
10303-SR,All Websites [EUR],ALL GROUPS,1000,900
10306,All Websites [EUR],ALL GROUPS,500,2.050
10307,All Websites [EUR],ALL GROUPS,500,1.650
10308,All Websites [EUR],ALL GROUPS,500,2.050
10309-BE,All Websites [EUR],ALL GROUPS,1000,1.150
10309-BK,All Websites [EUR],ALL GROUPS,1000,1.150
10309-LBE,All Websites [EUR],ALL GROUPS,1000,1.150
10309-LGN,All Websites [EUR],ALL GROUPS,1000,1.150
10309-LMG,All Websites [EUR],ALL GROUPS,1000,1.150
10309-OE,All Websites [EUR],ALL GROUPS,1000,1.150
10309-PE,All Websites [EUR],ALL GROUPS,1000,1.150
10309-RD,All Websites [EUR],ALL GROUPS,1000,1.150
10309-WE,All Websites [EUR],ALL GROUPS,1000,1.150
10311,All Websites [EUR],ALL GROUPS,500,1.750
10312,All Websites [EUR],ALL GROUPS,500,1.750
10313,All Websites [EUR],ALL GROUPS,500,1.750
10314,All Websites [EUR],ALL GROUPS,500,1.750
10315,All Websites [EUR],ALL GROUPS,500,1.920
10316,All Websites [EUR],ALL GROUPS,500,2.460
10317,All Websites [EUR],ALL GROUPS,500,2.460
10318,All Websites [EUR],ALL GROUPS,500,2.460
10319,All Websites [EUR],ALL GROUPS,500,1.530
10320,All Websites [EUR],ALL GROUPS,500,2.560
10321-BK,All Websites [EUR],ALL GROUPS,500,2.050
10322,All Websites [EUR],ALL GROUPS,500,1.530
10325-BE,All Websites [EUR],ALL GROUPS,500,3.420
10325-DGY,All Websites [EUR],ALL GROUPS,500,3.420
10327,All Websites [EUR],ALL GROUPS,500,1.680
10328,All Websites [EUR],ALL GROUPS,500,1.680
10329,All Websites [EUR],ALL GROUPS,500,1.680
10330,All Websites [EUR],ALL GROUPS,500,1.680
10331,All Websites [EUR],ALL GROUPS,500,1.680
10332,All Websites [EUR],ALL GROUPS,500,1.680
10333,All Websites [EUR],ALL GROUPS,500,1.800
10334,All Websites [EUR],ALL GROUPS,500,1.800
10335,All Websites [EUR],ALL GROUPS,500,1.800
10336,All Websites [EUR],ALL GROUPS,500,2.630
10337,All Websites [EUR],ALL GROUPS,500,2.450
10338-BE,All Websites [EUR],ALL GROUPS,500,1.660
10338-BK,All Websites [EUR],ALL GROUPS,500,1.660
10338-LGN,All Websites [EUR],ALL GROUPS,500,1.660
10338-RD,All Websites [EUR],ALL GROUPS,500,1.660
10338-WE,All Websites [EUR],ALL GROUPS,500,1.660
10338-YW,All Websites [EUR],ALL GROUPS,500,1.660
10339-BE,All Websites [EUR],ALL GROUPS,500,1.660
10339-BK,All Websites [EUR],ALL GROUPS,500,1.660
10339-LGN,All Websites [EUR],ALL GROUPS,500,1.660
10339-RD,All Websites [EUR],ALL GROUPS,500,1.660
10339-WE,All Websites [EUR],ALL GROUPS,500,1.660
10339-YW,All Websites [EUR],ALL GROUPS,500,1.660
10340-BE,All Websites [EUR],ALL GROUPS,5000,380
10340-RD,All Websites [EUR],ALL GROUPS,5000,380
10341-BE,All Websites [EUR],ALL GROUPS,5000,380
10341-BK,All Websites [EUR],ALL GROUPS,5000,380
10341-OE,All Websites [EUR],ALL GROUPS,5000,380
10341-RD,All Websites [EUR],ALL GROUPS,5000,380
10341-WE,All Websites [EUR],ALL GROUPS,5000,380
10341-YW,All Websites [EUR],ALL GROUPS,5000,380
19011-SR/W,All Websites [EUR],ALL GROUPS,500,1.950
19013-SR/W,All Websites [EUR],ALL GROUPS,500,2.250
19017,All Websites [EUR],ALL GROUPS,250,6.330
19018,All Websites [EUR],ALL GROUPS,250,6.020
19022,All Websites [EUR],ALL GROUPS,100,7.190
19023,All Websites [EUR],ALL GROUPS,100,15.420
19027,All Websites [EUR],ALL GROUPS,100,48.350
19031,All Websites [EUR],ALL GROUPS,100,10.230
19033,All Websites [EUR],ALL GROUPS,500,3.390
19036,All Websites [EUR],ALL GROUPS,500,1.950
19039,All Websites [EUR],ALL GROUPS,500,2.560
19040-BK,All Websites [EUR],ALL GROUPS,500,1.800
19040-SR,All Websites [EUR],ALL GROUPS,500,1.800
19042,All Websites [EUR],ALL GROUPS,100,8.550
19043-BE,All Websites [EUR],ALL GROUPS,500,1.900
19043-BK,All Websites [EUR],ALL GROUPS,500,1.900
19043-RD,All Websites [EUR],ALL GROUPS,500,1.900
19043-SR,All Websites [EUR],ALL GROUPS,500,1.900
19044,All Websites [EUR],ALL GROUPS,100,7.190
19045,All Websites [EUR],ALL GROUPS,100,7.190
19046-BE,All Websites [EUR],ALL GROUPS,1000,1.020
19046-BK,All Websites [EUR],ALL GROUPS,1000,1.020
19046-RD,All Websites [EUR],ALL GROUPS,1000,1.020
19046-SR,All Websites [EUR],ALL GROUPS,1000,1.020
19047-BK,All Websites [EUR],ALL GROUPS,500,1.830
19047-SR,All Websites [EUR],ALL GROUPS,500,1.830
19048,All Websites [EUR],ALL GROUPS,500,1.950
2010020,All Websites [EUR],ALL GROUPS,500,3.030
2010052,All Websites [EUR],ALL GROUPS,1000,1.330
2010120,All Websites [EUR],ALL GROUPS,500,3.060
2010138,All Websites [EUR],ALL GROUPS,250,6.580
2010158,All Websites [EUR],ALL GROUPS,2 a500,560
2010159,All Websites [EUR],ALL GROUPS,2 a500,560
2010200,All Websites [EUR],ALL GROUPS,5000,380
2010201,All Websites [EUR],ALL GROUPS,5000,380
2050331,All Websites [EUR],ALL GROUPS,500,2.050
2060018,All Websites [EUR],ALL GROUPS,250,5.700
3010020,All Websites [EUR],ALL GROUPS,500,3.030
3010158,All Websites [EUR],ALL GROUPS,2 a500,560
3010200,All Websites [EUR],ALL GROUPS,5000,380
4010158,All Websites [EUR],ALL GROUPS,2 a500,560
50002,All Websites [EUR],ALL GROUPS,500,3.280
50007-M,All Websites [EUR],ALL GROUPS,100,8.220
50013-M,All Websites [EUR],ALL GROUPS,100,9.760
50015,All Websites [EUR],ALL GROUPS,500,2.150
50019,All Websites [EUR],ALL GROUPS,500,1.530
50020,All Websites [EUR],ALL GROUPS,500,1.530
50021,All Websites [EUR],ALL GROUPS,500,1.530
50022,All Websites [EUR],ALL GROUPS,500,1.530
50038,All Websites [EUR],ALL GROUPS,500,3.180
50042,All Websites [EUR],ALL GROUPS,500,2.560
50046,All Websites [EUR],ALL GROUPS,250,5.130
50046-M,All Websites [EUR],ALL GROUPS,250,5.130
50058,All Websites [EUR],ALL GROUPS,250,3.650
50061,All Websites [EUR],ALL GROUPS,100,13.990
50072-M,All Websites [EUR],ALL GROUPS,250,5.100
5010158,All Websites [EUR],ALL GROUPS,2 a500,560
50103,All Websites [EUR],ALL GROUPS,250,3.700
50108,All Websites [EUR],ALL GROUPS,100,19.590
50178,All Websites [EUR],ALL GROUPS,500,3.480
50185,All Websites [EUR],ALL GROUPS,100,12.190
50192,All Websites [EUR],ALL GROUPS,500,2.150
50240,All Websites [EUR],ALL GROUPS,500,3.390
50264,All Websites [EUR],ALL GROUPS,500,3.220
50290,All Websites [EUR],ALL GROUPS,100,16.460
50306,All Websites [EUR],ALL GROUPS,500,3.280
50314,All Websites [EUR],ALL GROUPS,100,7.190
50334,All Websites [EUR],ALL GROUPS,100,21.920
50347,All Websites [EUR],ALL GROUPS,250,4.200
50347-DGY,All Websites [EUR],ALL GROUPS,250,4.200
50347-OE,All Websites [EUR],ALL GROUPS,250,4.200
50354,All Websites [EUR],ALL GROUPS,100,9.790
50354-DGY,All Websites [EUR],ALL GROUPS,100,9.790
50403,All Websites [EUR],ALL GROUPS,100,27.720
50464,All Websites [EUR],ALL GROUPS,100,29.420
50485,All Websites [EUR],ALL GROUPS,250,6.580
50524,All Websites [EUR],ALL GROUPS,250,4.890
50542,All Websites [EUR],ALL GROUPS,100,24.080
50581,All Websites [EUR],ALL GROUPS,250,5.100
50588,All Websites [EUR],ALL GROUPS,250,3.650
50589,All Websites [EUR],ALL GROUPS,250,5.450
50592,All Websites [EUR],ALL GROUPS,100,20.100
50601,All Websites [EUR],ALL GROUPS,500,3.180
50611,All Websites [EUR],ALL GROUPS,100,7.190
50612-SR,All Websites [EUR],ALL GROUPS,500,2.660
50615,All Websites [EUR],ALL GROUPS,500,1.560
50616,All Websites [EUR],ALL GROUPS,1000,960
50617-SR,All Websites [EUR],ALL GROUPS,1000,1.080
50623,All Websites [EUR],ALL GROUPS,250,6.080
50636,All Websites [EUR],ALL GROUPS,100,36.160
50652-BE,All Websites [EUR],ALL GROUPS,250,3.650
50656,All Websites [EUR],ALL GROUPS,250,4.520
50660,All Websites [EUR],ALL GROUPS,100,9.150
50664,All Websites [EUR],ALL GROUPS,500,2.660
50672,All Websites [EUR],ALL GROUPS,500,2.260
50673,All Websites [EUR],ALL GROUPS,100,7.300
50674,All Websites [EUR],ALL GROUPS,250,4.300
50679,All Websites [EUR],ALL GROUPS,250,3.890
50682,All Websites [EUR],ALL GROUPS,100,10.820
50690-BE,All Websites [EUR],ALL GROUPS,500,1.530
50690-GY,All Websites [EUR],ALL GROUPS,500,1.530
50690-SR,All Websites [EUR],ALL GROUPS,500,1.530
50694-BE,All Websites [EUR],ALL GROUPS,250,3.620
50694-BK,All Websites [EUR],ALL GROUPS,250,3.620
50694-BKR,All Websites [EUR],ALL GROUPS,250,3.620
50694-DGN,All Websites [EUR],ALL GROUPS,250,3.620
50694-LRD,All Websites [EUR],ALL GROUPS,250,3.620
50694-M,All Websites [EUR],ALL GROUPS,250,3.620
50694-MG,All Websites [EUR],ALL GROUPS,250,3.620
50694-RD,All Websites [EUR],ALL GROUPS,250,3.620
50694-S,All Websites [EUR],ALL GROUPS,250,3.620
50694-WEC,All Websites [EUR],ALL GROUPS,250,3.620
50703,All Websites [EUR],ALL GROUPS,250,3.650
50703-DGY,All Websites [EUR],ALL GROUPS,250,3.650
50703-OE,All Websites [EUR],ALL GROUPS,250,3.650
50719,All Websites [EUR],ALL GROUPS,500,2.430
50732,All Websites [EUR],ALL GROUPS,100,10.950
50733,All Websites [EUR],ALL GROUPS,500,3.180
50776,All Websites [EUR],ALL GROUPS,250,4.520
50793,All Websites [EUR],ALL GROUPS,250,5.860
50801,All Websites [EUR],ALL GROUPS,100,17.950
50806,All Websites [EUR],ALL GROUPS,100,11.360
50810,All Websites [EUR],ALL GROUPS,100,10.290
50811,All Websites [EUR],ALL GROUPS,250,4.200
50812,All Websites [EUR],ALL GROUPS,100,10.290
50822,All Websites [EUR],ALL GROUPS,100,11.480
50823,All Websites [EUR],ALL GROUPS,100,10.280
50826,All Websites [EUR],ALL GROUPS,100,7.190
50858,All Websites [EUR],ALL GROUPS,100,16.650
50868,All Websites [EUR],ALL GROUPS,100,18.300
50883-GY,All Websites [EUR],ALL GROUPS,500,2.190
50884-CR,All Websites [EUR],ALL GROUPS,500,2.190
50884-GY,All Websites [EUR],ALL GROUPS,500,2.190
50891,All Websites [EUR],ALL GROUPS,100,12.820
50895-SR,All Websites [EUR],ALL GROUPS,500,2.660
50903,All Websites [EUR],ALL GROUPS,1000,800
50904,All Websites [EUR],ALL GROUPS,100,15.280
50920,All Websites [EUR],ALL GROUPS,250,3.890
50931,All Websites [EUR],ALL GROUPS,100,14.700
50936,All Websites [EUR],ALL GROUPS,500,2.980
50937,All Websites [EUR],ALL GROUPS,500,2.980
50943,All Websites [EUR],ALL GROUPS,1000,1.260
50950,All Websites [EUR],ALL GROUPS,500,3.390
50952,All Websites [EUR],ALL GROUPS,100,57.400
50973,All Websites [EUR],ALL GROUPS,100,8.220
50976,All Websites [EUR],ALL GROUPS,100,15.830
50981,All Websites [EUR],ALL GROUPS,100,13.990
51002,All Websites [EUR],ALL GROUPS,100,8.220
51003,All Websites [EUR],ALL GROUPS,250,5.100
51006,All Websites [EUR],ALL GROUPS,100,10.630
51012,All Websites [EUR],ALL GROUPS,250,5.880
51015,All Websites [EUR],ALL GROUPS,100,12.700
51018-BK,All Websites [EUR],ALL GROUPS,100,8.630
51032,All Websites [EUR],ALL GROUPS,100,7.190
51033,All Websites [EUR],ALL GROUPS,100,10.280
51035,All Websites [EUR],ALL GROUPS,100,7.660
51048,All Websites [EUR],ALL GROUPS,100,12.190
51062,All Websites [EUR],ALL GROUPS,100,19.520
51069-BE,All Websites [EUR],ALL GROUPS,1000,1.020
51069-RD,All Websites [EUR],ALL GROUPS,1000,1.020
51069-SR,All Websites [EUR],ALL GROUPS,1000,1.020
51069-WE,All Websites [EUR],ALL GROUPS,1000,1.020
51071,All Websites [EUR],ALL GROUPS,100,26.950
51078,All Websites [EUR],ALL GROUPS,250,3.800
51079,All Websites [EUR],ALL GROUPS,250,3.800
51082,All Websites [EUR],ALL GROUPS,250,5.100
51084-OE,All Websites [EUR],ALL GROUPS,500,1.950
51085-BK,All Websites [EUR],ALL GROUPS,250,4.890
51085-GN,All Websites [EUR],ALL GROUPS,250,4.890
51085-LBE,All Websites [EUR],ALL GROUPS,250,4.890
51085-RD,All Websites [EUR],ALL GROUPS,250,4.890
51105,All Websites [EUR],ALL GROUPS,100,13.580
51112,All Websites [EUR],ALL GROUPS,100,8.890
51113,All Websites [EUR],ALL GROUPS,100,20.530
51140,All Websites [EUR],ALL GROUPS,250,3.900
51154,All Websites [EUR],ALL GROUPS,250,4.890
51155,All Websites [EUR],ALL GROUPS,250,6.480
51161,All Websites [EUR],ALL GROUPS,500,1.800
51165,All Websites [EUR],ALL GROUPS,100,12.820
51170,All Websites [EUR],ALL GROUPS,100,33.590
51173,All Websites [EUR],ALL GROUPS,100,12.190
51176,All Websites [EUR],ALL GROUPS,250,4.890
51181,All Websites [EUR],ALL GROUPS,250,4.100
51182,All Websites [EUR],ALL GROUPS,250,3.900
51195,All Websites [EUR],ALL GROUPS,100,9.760
51196,All Websites [EUR],ALL GROUPS,250,5.960
51197,All Websites [EUR],ALL GROUPS,100,7.090
51198,All Websites [EUR],ALL GROUPS,100,9.050
51202,All Websites [EUR],ALL GROUPS,250,4.100
51206,All Websites [EUR],ALL GROUPS,100,12.960
51207,All Websites [EUR],ALL GROUPS,100,7.660
51208,All Websites [EUR],ALL GROUPS,250,5.650
51213,All Websites [EUR],ALL GROUPS,100,14.220
